,specie link,description link_genera,pileus_genera,spores_genera,stipes_genera,genera,genera link,Family,Order,Subclass,Class,Phylum,Kingdom,name,description link_index,pileus_index,spores_index,stipes_index,var.,synonyms,description link,pileus,stipes,spores,stipes long,stipes thick,spores 1d,spores 2d,pileus width,stipes long measure,stipes thick measure,spores 1d measure,spores 2d measure,pileus width measure
69,https://www.mykoweb.com/CAF/species/Clitocybe_glacialis.html,,,,,Clitocybe  ,https://www.mykoweb.com/CAF/genera/Clitocybe.html,Tricholomataceae,Agaricales,Agaricomycetidae,Agaricomycetes,Basidiomycota,Fungi,Clitocybe glacialis,,,,,,['Lyophyllum montanum'],,"Cap 2.0 6.0 cm broad, convex, sometimes with a low umbo; margin incurved, then decurved, occasionally wavy; surface canescent, pale-grey to silvery-grey over a greyish-brown to ochre-brown background, the latter more evident with handling and age; context relatively thin, pallid, soft, unchanging when injured; odor and taste not distinctive.","Stipe 2.0-6.0 cm long, 1.0-1.5 cm thick, straight, hollow to stuffed, more or less equal; surface colored like the cap, lower portion fibrillose, the apex flocculose in young specimens; context watery-grey, unchanging; dense white mycelium at the base; partial veil absent.","Spores 5.5-7.0 x 3.5-4.5 µm, elliptical to slightly oblong in face view, elliptical in profile, smooth, thin-walled, hilar appendage not conspicuous, inamyloid; spore print white.",[2. 6.],[1.  1.5],[5.5 7. ],[3.5 4.5],[2. 6.],100.0,100.0,0.01,0.01,100.0
70,https://www.mykoweb.com/CAF/species/Clitocybe_nebularis.html,,,,,Clitocybe  ,https://www.mykoweb.com/CAF/genera/Clitocybe.html,Tricholomataceae,Agaricales,Agaricomycetidae,Agaricomycetes,Basidiomycota,Fungi,Clitocybe nebularis,,,,,,['Lepista nebularis'],,"Cap 5-25 cm broad; convex with an incurved margin, becoming plane to depressed; color greyish to light brownish grey; surface dry to moist, radially fibrillose; flesh thick, white; odor unpleasant, slightly farinaceous to rancid or skunky.","Stipe 5-15 cm long, 1.5-4 cm thick at apex, base enlarged to bulbous, usually with abundant whitish tomentum; color white, sometimes with light grey brown fibrils.","Spores 5.5-8.5 x 3.5-4.5 µm, smooth, ellipsoid, nonamyloid; spore wall cyanophilous. Spore print pale yellow.",[ 5. 15.],[1.5 4. ],[5.5 8.5],[3.5 4.5],[ 5. 25.],100.0,100.0,0.01,0.01,100.0
71,http://www.mushroomexpert.com/clitocybe_odora.html,,,,,Clitocybe  ,https://www.mykoweb.com/CAF/genera/Clitocybe.html,Tricholomataceae,Agaricales,Agaricomycetidae,Agaricomycetes,Basidiomycota,Fungi,Clitocybe odora,,,,,,[],For descriptions see Bigelow & 'California Mushrooms'.,"Cap: 2.5–7 cm; convex with an inrolled margin at first, becoming broadly convex to nearly flat; dry; bald or very finely innately fibrillose; blue-green to green when fresh and young, but fading quickly to brownish or even whitish, often with a darker center; the margin sometimes slightly lined at maturity.",Stem: 3–7 cm long; 5–12 mm thick; equal; dry; bald; whitish to brownish; with copious white mycelium at the base.,"Microscopic Details: Spores 5–7 x 3–5 µm; ellipsoid; with a tiny apiculus; smooth; hyaline in KOH; inamyloid; often adhering in groups of 2–4. Basidia 25–34 x 5–7 µm; clavate; 4-sterigmate. Cystidia not found. Pileipellis a cutis of elements 5–12.5 µm wide, smooth, hyaline; clamp connections present.",[3. 7.],[ 5. 12.],[5. 7.],[3. 5.],[2.5 7. ],100.0,10.0,0.01,0.01,100.0
72,https://www.mykoweb.com/CAF/species/Clitocybe_sclerotoidea.html,,,,,Clitocybe  ,https://www.mykoweb.com/CAF/genera/Clitocybe.html,Tricholomataceae,Agaricales,Agaricomycetidae,Agaricomycetes,Basidiomycota,Fungi,Clitocybe sclerotoidea,,,,,,['Tricholoma sclerotoideum'],,"Cap 1.0-3.0 (4.0) cm broad, convex, expanding to nearly plane, with or without a low umbo; margin when young sometimes sulcate-striate or wavy, tomentose, incurved, in age decurved to plane, occasionally raised; surface dry, dull, glabrous or with appressed fibrils, the latter unevenly tan-brown over a cream to pale-grey ground color; context white, firm, up to 4.0 mm thick, unchanging when cut; odor not distinctive; taste mild.","Stipe 1.0-4.0 (6.0) cm tall, 4.0-8.0 mm thick, equal to clavate, solid, cream-colored; surface of apex fufuraceous, lower portion loosely covered with fibrils, sometimes inconspicuously pubescent, the base typically fused with other sporocarps, arising from a dirt-encrusted sclerotium; partial veil absent.","Spores 7.5 x 10.0 x 3.0-3.5 µm, ellipsoid to subfusoid (spindle-shaped), smooth, thin-walled, hilar appendage not conspicuous, inamyloid; spores creamy-yellow in deposit.",[1. 4.],[4. 8.],[7.5 7.5],[10. 10.],[1. 3.],100.0,10.0,0.01,0.01,100.0
73,https://www.mykoweb.com/CAF/species/Clitocybe_tarda.html,,,,,Clitocybe  ,https://www.mykoweb.com/CAF/genera/Clitocybe.html,Tricholomataceae,Agaricales,Agaricomycetidae,Agaricomycetes,Basidiomycota,Fungi,Clitocybe tarda,,,,,,"['Lepista tarda', 'Clitocybe sordida']",,"Cap 2-6 cm broad, convex, expanding to nearly plane, in age often shallowly depressed, with an inconspicuous umbo; margin at first incurved, then decurved, eventually plane to slightly upturned, wavy to lobed, not striate, or if so obscurely;  surface glabrous, moist, somewhat waxy in aspect, hygrophanous; color when fresh, medium brown, occasionally tinged lilac, darkest at the disc, shading to a paler margin, in age tan-buff overall; context whitish to pale-buff, soft, thin, 1-4 mm thick, odor indistinct, taste, like that of Agaricus bisporus.","Stipe 1.5-5.0 cm long, 3-7 mm thick,  broadest at the apex, tapering to a narrowed base, straight, stuffed at maturity; surface faintly striate from appressed fibrils, colored dingy, light-brown; veil absent.","Spores 5.5-8.0 x 3.5-4 µm, elliptical, thin-walled, roughened, nonamyloid; spore print pinkish-buff.",[1.5 5. ],[3. 7.],[5.5 8. ],[3.5 4. ],[2. 6.],100.0,10.0,0.01,0.01,100.0
74,https://www.mykoweb.com/CAF/species/Collybiopsis_quercophila.html,,,,,Marasmius  ,https://www.mykoweb.com/CAF/genera/Marasmius.html,Marasmiaceae,Agaricales,Agaricomycetidae,Agaricomycetes,Basidiomycota,Fungi,Collybiopsis quercophila,,,,,,"['Marasmiellus quercophilus', 'Gymnopus quercophilus', 'Marasmius quercophilus', 'Setulipes', 'quercophilus']",,"Cap 2-5 mm broad, convex, broadly so to plane in age, occasionally with the disc depressed; margin decurved, sometimes becoming plane, often sulcate; surface minutely pruinose (use hand lens), striate wrinkled to two-thirds the distance from the margin to the disc; color light-brown at the disc, pallid to cream-buff at the margin; context very thin, pallid; odor mild, taste: untried.","Stipe 1-2.5 cm long, less than 1 mm thick, round, hair-like, equal, sometimes flexuous; surface at apex pallid to pale vinaceous-brown, sparsely pruinose, elsewhere glabrous, reddish-brown to dark-brown, instititious on leafy substrate, scattered rhizomorphs near base.","Spores 7.5-9.0 x 3-4.5 µm, ellipsoid to almond-shaped, smooth, nonamyloid, hyaline in KOH; spore print not seen.",[1.  2.5],[1. 1.],[7.5 9. ],[3.  4.5],[2. 5.],100.0,10.0,0.01,0.01,10.0
75,https://www.mykoweb.com/CAF/species/Coprinus_calyptratus.html,,,,,Coprinus  ,https://www.mykoweb.com/CAF/genera/Coprinus.html,Agaricaceae,Agaricales,Agaricomycetidae,Agaricomycetes,Basidiomycota,Fungi,Coprinus calyptratus,,,,,,"['Coprinus asterophoroides', 'Coprinus asterophorus']",,"Cap at first globose to hemispheric, expanding to nearly plane,
        4.0-7.0 (9.0) cm broad at maturity; margin incurved, then decurved,
        plicate-striate, soon lacerate, in age either recurved or deflexed; cap
        disc covered by a felty, pallid to buff-brown, stellate universal
        veil patch, often encrusted with sand or debris; cuticle pallid, thin,
        torn by expansion into radially arranged whisp-like fibrils; context
        membranous, blackish, plicate; odor pleasant, of mushrooms; taste
        untried.","Stipe 6.0-10 cm long, 0.5-0.7 (1.0) cm thick, equal except for a
        marginate basal bulb, the latter underlain with tan-colored fibrous
        mycelium; stipe hollow at maturity, thin-walled,  readily splitting,
        with a central cottony thread; surface whitish, appressed fibrillose,
        or with patchy squamules, becoming greyish near the apex from maturing spores; partial veil when present fugacious; annulus seldom seen at maturity.","Spores16.0-19.0 x 9.5-11.0 µm, elliptical in face-view, slightly
        inequilateral in side-view, smooth, germ pore eccentric, up to 2
        microns in diameter, hilar appendage usually conspicuous; spores
        blackish in deposit.",[ 6. 10.],[0.5 0.7],[ 0. 19.],[ 9.5 11. ],[4. 7.],100.0,100.0,0.01,0.01,100.0
76,https://www.mykoweb.com/CAF/species/Coprinus_comatus.html,,,,,Coprinus  ,https://www.mykoweb.com/CAF/genera/Coprinus.html,Agaricaceae,Agaricales,Agaricomycetidae,Agaricomycetes,Basidiomycota,Fungi,Coprinus comatus,,,,,,[],,"Cap 5-14 cm tall, 2.5-4.5 cm broad, columnar, becoming bell-shaped;
        surface dry, white with a brown central disc, breaking up into coarse,
        white and brown, recurved scales; flesh thin, white, and soft; odor and
        taste mild.","Stipe 8-20 cm long, 1-1.5 cm thick, white, smooth, hollow, equal to
        bulbous at base, veil white, membranous, usually sliding to the bottom
        of the stipe.","Spores 12-16 x 7-8 µm, smooth, elliptical with an apical pore; spore print black.",[ 8. 20.],[1.  1.5],[12. 16.],[7. 8.],[ 5. 14.],100.0,100.0,0.01,0.01,100.0
77,https://www.mykoweb.com/CAF/species/Coprinus_sterquilinus.html,,,,,Coprinus  ,https://www.mykoweb.com/CAF/genera/Coprinus.html,Agaricaceae,Agaricales,Agaricomycetidae,Agaricomycetes,Basidiomycota,Fungi,Coprinus sterquilinus,,,,,,[],,"Unexpanded cap cylindrical-elliptical, 3.0-6.0 cm tall x 2.0-2.5 cm broad, broadly obtuse-conic in age, final diameter up to 7.0 cm; margin at first tight to the stipe, blunt, striate, then decurved, at maturity often radially torn, recurved or collapsing towards the stipe; surface more or less glabrous at the disc, pale-tan, elsewhere whitish, striate-plicate, fibrillose to squamulose, the scales recurved with tan-brown tips, eventually blackening from the margin; context white, 3 mm at the disc, less than 1 mm, towards margin, deliquescing; odor not distinctive; taste, mild.","Stipe
        Stipe 4.0-9.0 cm long, 6.0-10.0 mm thick, narrowed towards the apex, swollen to sub-bulbous at the base, hollow, the core with a white cottony thread in the upper portion; surface whitish, appressed-fibrillose, greyish-tan where handled, becoming greyish in age (not from spores); context also greyish at maturity, especially above, the base sheathed with a white tomentum; partial veil white, felty-floccose, inconspicuously sheathing from below, sometimes leaving partial scale-rings on the lower stipe, more commonly forming a ring usually at the stipe base","Spores 17.5-22.5 (25) x 11.0-13.5 x 9.5-11 µm, elliptical to almond-shaped in face-view, more narrowly elliptical in profile; smooth, dark-brown mounted in water, hilar appendage not conspicuous, germ pore slightly eccentric; spore print black",[4. 9.],[ 6. 10.],[17.5 22.5],[11.  13.5],[3. 6.],100.0,10.0,0.01,0.01,100.0
78,https://www.mykoweb.com/CAF/species/Deconica_coprophila.html,,,,,Psilocybe  ,https://www.mykoweb.com/CAF/genera/Psilocybe.html,Strophariaceae,Agaricales,Agaricomycetidae,Agaricomycetes,Basidiomycota,Fungi,Deconica coprophila,,,,,,['Psilocybe coprophila'],,"Cap 1.0-2.5 cm broad, at first hemispheric, sometimes with a low umbo at the disc, becoming convex, broadly so in age; margin incurved, in age decurved to occasionally plane, fringed with evanescent whitish scales when young; surface glabrous, subviscid, translucent-striate when young and fresh, hygrophanous; color reddish-brown to dingy yellowish-brown, fading in age; context thin, colored like the cap, unchanging when cut or bruised.","Stipe 1.5 - 5.0 cm long, 1.0-3.0 mm thick, equal, dry, straight to sometimes curved at the base; surface often squamulose when young, becoming fibrillose, whitish to dingy yellow-brown, not bruising blue; partial veil absent or if present, evanescent leaving fine scales on the young pileus and/or in a superior ring zone.","Spores 11-14 x 7-9 µm, ellipsoid, smooth; spore print purple-brown.",[1.5 5. ],[1. 3.],[11. 14.],[7. 9.],[1.  2.5],100.0,10.0,0.01,0.01,100.0
79,https://www.mykoweb.com/CAF/species/Deconica_montana.html,,,,,Psilocybe  ,https://www.mykoweb.com/CAF/genera/Psilocybe.html,Strophariaceae,Agaricales,Agaricomycetidae,Agaricomycetes,Basidiomycota,Fungi,Deconica montana,,,,,,['Psilocybe montana'],,"Cap 0.7-1.5 (2.0) cm broad, obtuse-conic to convex,  plano-convex in age, with or without a low umbo; margin decurved when young, inconspicuously fringed (use hand lens), nearly plane at maturity; surface glabrous, lubricous when moist, hygrophanous, dark-brown to mahogany-brown, translucent-striate to near the disc, fading to buff-brown; context thin, less than 1.0 mm, pallid; odor mild, taste slightly astringent or bitter.","Stipe 1.0-3.0 cm long, 1.0-2.0 mm thick, spindly, straight to sinuous, more or less equal, stuffed, becoming hollow in age; surface covered with scattered whitish fibrils over a tan to medium-brown background, whitish mycelium at the base; partial veil fibrillose, inconspicuous, leaving fragments on the immature cap or upper portion of the stipe.","Spores 7.0-9.5 x 4.5-6.0 µm, elliptical to almond-shaped in face-view, slightly inequilateral in profile, smooth, thick-walled, with an apical germ pore and inconspicuous hilar appendage. Spore print dark greyish-brown according to Guzman (1983).",[1. 3.],[1. 2.],[7.  9.5],[4.5 6. ],[0.7 1.5],100.0,10.0,0.01,0.01,100.0
80,https://www.mykoweb.com/CAF/species/Deconica_subviscida.html,,,,,Psilocybe  ,https://www.mykoweb.com/CAF/genera/Psilocybe.html,Strophariaceae,Agaricales,Agaricomycetidae,Agaricomycetes,Basidiomycota,Fungi,Deconica subviscida,,,,,,['Psilocybe subviscida'],,"Cap 1.0-2.0 cm broad, convex to bell-shaped, expanding to plano-convex, often retaining a low umbo; margin translucent-striate when moist, finely appendiculate, initially decurved, nearly plane at maturity; surface glabrous, cuticle subviscid, separable from the cap,  hygrophanous, fading from disc to margin, at first dingy dark reddish-brown to dull medium-brown, fading to dull orange-brown, eventually tan-buff; context thin, up to 2.0 mm thick at the disc, soft, cream-buff, darkening when cut, not bluing; odor not distinctive; taste slightly bitter.","Stipe 1.5-4.0 cm long, 1.0-3.0 mm thick, equal, cartilaginous, hollow at maturity; surface dry, the apex sometimes striate, elsewhere covered with buff to tawny-buff appressed or raised fibrils over a watery-brown background, white tomentose at the base, not bluing when bruised; partial veil evanescent, fibrillose, tan-buff, leaving fragments in an annular zone high on the stipe.","Spores 6.5-7.5 x 4.0-4.5 µm, lens-shaped, thick-walled, truncate with a germ pore at one end; spore print deep mahogany-brown.",[1.5 4. ],[1. 3.],[6.5 7.5],[4.  4.5],[1. 2.],100.0,10.0,0.01,0.01,100.0
81,https://www.mykoweb.com/CAF/species/Marasmius_oreades.html,,,,,Marasmius  ,https://www.mykoweb.com/CAF/genera/Marasmius.html,Marasmiaceae,Agaricales,Agaricomycetidae,Agaricomycetes,Basidiomycota,Fungi,Marasmius oreades,,,,,,[],,"Cap 1.5-4.0 cm broad, rounded, becoming campanulate (bell- shaped), finally convex to nearly plane, typically with a broad umbo; margin striate when moist, sometimes upturned in age; surface dry, smooth, light cinnamon-brown to buff-brown when young, fading in age to pale-buff or cream; flesh thick, reviving after being dried; odor and taste mild.","Stipe 2-6 cm tall, 2-5 mm thick, equal, tough, cream to buff above, the base usually somewhat darker and pruinose; veil absent.","Spore 7-8.5 x 4-5.5 µm, elliptical, inequalateral, apiculate (pointed at the end), smooth, nonamyloid; spore print white to pale-cream.",[2. 6.],[2. 5.],[7.  8.5],[4.  5.5],[1.5 4. ],100.0,10.0,0.01,0.01,100.0
82,https://www.mykoweb.com/CAF/species/Mycetinis_copelandii.html,,,,,Marasmius  ,https://www.mykoweb.com/CAF/genera/Marasmius.html,Marasmiaceae,Agaricales,Agaricomycetidae,Agaricomycetes,Basidiomycota,Fungi,Mycetinis copelandii,,,,,,"['Marasmius copelandii', 'Marasmius scorodonius']",,"Cap 0.5-2.0 cm broad, convex, expanding to nearly plane at maturity, sometimes slightly umbonate; margin decurved, striate-wrinkled up to two-thirds the distance to the disc; surface more or less glabrous, brown, shading to pale-tan at the margin, in age more uniformly brown, occasionally fading to nearly white; context less than 1 mm thick, colored like the cap; odor of garlic, taste: pungent.","Stipe 3-8 cm long, 1-3 mm thick, slender, straight, more or less equal, hollow at maturity; surface tomentose, mahogany-brown at the base, tan-buff at the apex; stipe base not instititious; veil absent.","Spores 13-18 x 2.5-3.5 µm, narrowly tear-shaped, smooth, nonamyloid; spore print whitish.",[3. 8.],[1. 3.],[13. 18.],[2.5 3.5],[0.5 2. ],100.0,10.0,0.01,0.01,100.0
